P01D10B,P01A02,P01A03,P01A04,P01A05,P01A06,P01A07,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2101.0,9.0,4.0,11154.0,44,15.0,2.0,0.0,9,A,8,"Se registró que el estado conyugal de la mujer es con novio sin cohabitación y se registra información en las variables de edad de inicio de noviazgo, edad de cohabitación con pareja actual, edad de pareja actual al inicio de cohabitación, razón de la unión con pareja actual, condición de cohabitación con pareja actual, veces que ha estado unida o casada, edad de primera unión, edad de pareja de primera unión, razón de separación con pareja anteior, manifestaciones de violencia con expareja y/o relación actual con expareja.",09A0801,
2501.0,16.0,3.0,19744.0,0018,2.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2501.0,16.0,3.0,19744.0,0094,1.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,8.0,16094.0,60,1.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2601.0,20.0,7.0,23918.0,0009,1.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,8.0,16094.0,104,5.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2501.0,16.0,3.0,19744.0,0119,13.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2601.0,20.0,7.0,23918.0,0164,1.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,2.0,13159.0,0019,11.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2601.0,20.0,7.0,23918.0,0035,1.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2101.0,9.0,4.0,11151.0,0089,3.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,8.0,16094.0,44,92.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,8.0,16094.0,107,20.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,2.0,13159.0,0133,14.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2601.0,20.0,1.0,23511.0,0105,1.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2001.0,1.0,3.0,142.0,18,3.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,2.0,13159.0,0174,15.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2501.0,16.0,8.0,20123.0,0149,1.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2501.0,16.0,8.0,20123.0,0107,3.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,27.0,17147.0,34,2.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2201.0,13.0,1.0,15430.0,0073,10.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,8.0,13456.0,0104,10.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2001.0,1.0,6.0,338.0,0116,11.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2001.0,1.0,6.0,338.0,0170,15.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2101.0,9.0,4.0,11151.0,48,9.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2101.0,9.0,4.0,11151.0,68,5.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2501.0,16.0,1.0,20332.0,0162,13.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,27.0,17147.0,142,5.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,27.0,17147.0,115,10.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,10.0,25402.0,69,13.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,10.0,25402.0,54,11.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,1.0,25010.0,185,15.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,1.0,25010.0,0060,5.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,1.0,25010.0,0111,9.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,1.0,25010.0,0030,2.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2701.0,22.0,1.0,25010.0,0149,12.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2401.0,13.0,27.0,17147.0,127,9.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2201.0,9.0,1.0,10745.0,37,12.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2201.0,9.0,1.0,10745.0,0059,13.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2201.0,13.0,1.0,15430.0,62,7.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,2.0,13159.0,0061,4.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,2.0,13159.0,0118,7.0,1.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
2301.0,11.0,8.0,13456.0,0063,14.0,2.0,0.0,9,C,1,"Se registró que el estado conyugal de la entrevistada es soltera y nunca ha tenido novio y hay información registrada en la sección de manifestación de violencia, busqueda de apoyo y denuncia del ámbito en pareja. ",09C0101,
